start_time,end_time,duration,min_qdel,max_qdel,communicated_flow_count,round_max_cruise_rate,latest_cruise_rate,cruise_happened,probe_happened,round_ended,cwnd
115360500,115742700,382200,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
115742700,116113000,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
116113000,116495200,382200,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
116495200,116865500,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
116865500,117247700,382200,20100,20100,2.01,5016.61,5016.61,true,false,true,151.00
117247700,117618000,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
117618000,117799100,181100,20100,20100,2.01,5016.61,7872.34,false,true,false,151.00
117799100,118305800,506700,20100,60500,2.01,5016.61,2151.00,true,false,false,151.00
118305800,118801600,495800,20100,60200,2.01,5016.61,5016.61,true,false,false,151.00
118801600,119171900,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
119171900,119554100,382200,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
119554100,119924400,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
119924400,120306600,382200,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
120306600,120676900,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
120676900,121059100,382200,20100,20100,2.01,5016.61,5016.61,true,false,true,151.00
121059100,121429400,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
121429400,121610500,181100,20100,20100,2.01,5016.61,7872.34,false,true,false,151.00
121610500,122117200,506700,20100,60500,2.01,5016.61,2151.00,true,false,false,151.00
122117200,122613000,495800,20100,60200,2.01,5016.61,5016.61,true,false,false,151.00
122613000,122983300,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
122983300,123365500,382200,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
123365500,123735800,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
123735800,124118000,382200,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
